GDPR Sensitive,Notes,Event Code Legacy,Hybride,ActionEventCode Hybride,Status,N/A in V2,Wish list,Stack V2,Stack V1,Action,Capacity,Applications,Actor,Entities,Service,Business Criticity,Activity,API v1 Call,API v1 Note,API v1 Verb,Event tracked since,Criticity of Capacity
No,,,No,,,No,No,No,Yes,List all active FG,https://www.notion.so/Manage-FlatGuides-900541c236724f82a9ffdab241a86553,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,Yes,Yes,List all Agency Collaborators,"https://www.notion.so/Manage-Users-97347e992fbc475780eafe19b75e1dbb, https://www.notion.so/Manage-SaaS-Users-02dfa6d9f3cc41c79d11b820bd3a0ec0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/User-bf889e3166d74034baf629bfcc86f6f6,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Light,Light"
No,,,No,,,No,No,No,Yes,List all Applicants on Waiting List,https://www.notion.so/Sign-Up-FlatGuide-fa8365ecb8964d7fbac4e1568a493e25,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,Yes,List all Booking Reports with issues,https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,List all customers and current billing status / info,https://www.notion.so/Invoice-6c1699e475d249bfb8f365a412fcd287,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Invoice-a7d4fb846aba45ffb866ab772e203553,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Medium
No,,,No,,,No,No,No,Yes,List all FG earned service fees,https://www.notion.so/FlatGuide-Invoice-2d1a4f3cf9434f01ab7459de9c352328,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Service-Fee-cf637d33bc9a49a0a749ae5a6f805e0e,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,List all FG KPIs,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/KPI-1d2287150d384549be9999ce76db3ed7,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,Yes,List all FG Notifications,https://www.notion.so/Communicate-FlatGuide-3a7d672c46664690a579b7917ec6c5c2,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Notification-76df309b876a41379117b1f116f84514,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,List all FG rankings,https://www.notion.so/Manage-FlatGuides-900541c236724f82a9ffdab241a86553,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,List all Invoices for Customer,https://www.notion.so/Invoice-6c1699e475d249bfb8f365a412fcd287,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Invoice-a7d4fb846aba45ffb866ab772e203553,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Medium
No,,,No,,,No,No,No,Yes,List all issues with Keys,https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,List all payments,https://www.notion.so/Recover-Payment-24eec2985922449d9308276dcbd26116,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Medium
No,,,No,,,No,No,No,Yes,List all payments for FG,https://www.notion.so/Handle-FlatGuide-Payment-b30f9d3aa46947429f93ae18e842fa6c,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,Yes,Yes,List all properties for staffing,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,"(delay, no code, no reply….)",,No,,,No,No,No,Yes,"List all properties with issues ",https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,List all Properties without availabilities,https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Critical
No,,,No,,,No,No,No,Yes,List All Staffings,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,List all Upcoming / Past Bookings,https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,List all visits cancelled by FG,https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,List Application Leads,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,List Application Waiting List,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,List Archived Applications,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,List closed Properties,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,Yes,Yes,List Custmoers,"https://www.notion.so/Manage-Customers-4161b32013704accbdfe55f06e1745f4, https://www.notion.so/Manage-SaaS-Customers-accb4781b8404551b21e855ae27510a7",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,Light
No,,,No,,,No,No,Yes,Yes,List imported Properties,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,Yes,Yes,List New Agency Collaborator Sent Invitations,"https://www.notion.so/Manage-Users-97347e992fbc475780eafe19b75e1dbb, https://www.notion.so/Manage-SaaS-Users-02dfa6d9f3cc41c79d11b820bd3a0ec0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/User-bf889e3166d74034baf629bfcc86f6f6,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Light,Light"
No,,,No,,,No,No,Yes,Yes,List Ongoing Applications,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,List Properties,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",/properties,Restitue toutes les propriétés connues de Flatsy pour votre compte client,GET,,"Critical,Medium"
No,,,No,,,No,No,Yes,Yes,List upcoming visits (agenda style),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,Yes,Yes,Live Chat with CSM Staff,"https://www.notion.so/Communicate-FlatGuide-3a7d672c46664690a579b7917ec6c5c2, https://www.notion.so/Communicate-SaaS-b6ae0ba12566444387e5fff902c1b35c",https://www.notion.so/Intercom-9479272b733c417a9158c324706e5610,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,,,,"https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Light"
No,,,No,,,No,No,No,Yes,"Log as FG ",https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,Yes,Manage Application Document Gathering Options,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,Yes,Yes,Manage Application Document Status,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Manage Application Form (for custom use),https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Application Form (for custom use) for Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Manage Customer Billing Information,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Customer Info Content for FG,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Customer Payment Information,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,"Allows for SMS, email and FG app customization of information and communication",,No,,,No,No,Yes,Yes,Manage Customer Profile and Contact info,"https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9, https://www.notion.so/Manage-SaaS-Parameters-4a59a1d42b644fca8581360888443f3d",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Light,Light"
No,"Whether or not the Agency wishes to get the Application before the visit, if they use third-party solutions, etc...",,No,,,No,No,Yes,Yes,Manage Default Application Document Gathering Options,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Default delay for Keys pickup,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,Yes,Yes,Manage Default Max visits per day,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Default Peek Hours (Week and Weekend),https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,"Clac, Dossier Facile, etc",,No,,,No,No,Yes,Yes,Manage Default Third Party Application Document Gathering,"https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9, https://www.notion.so/Manage-SaaS-Parameters-4a59a1d42b644fca8581360888443f3d",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Light,Light"
No,,,No,,,No,No,No,Yes,Manage Delay for Keys Pickup for Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Manage Late Invoice Payment and recovery,https://www.notion.so/Recover-Payment-24eec2985922449d9308276dcbd26116,https://www.notion.so/Upflow-9f5cf38818be4ca4b164fb9e87447ed7,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Medium
No,,,No,,,No,No,No,Yes,Manage Max visits per day for Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Manage Peek Hours (Week and Weekend) for Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Manage Property Pipeline Settings,https://www.notion.so/Manage-Parameters-40b5ea9ea6d54e82bfc18f67ab11a7f9,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Customer-893f3f582d434a19a7f602b1ea65b4d1,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Light
No,,,No,,,No,No,No,Yes,Manage Third Party Application Document Gathering,https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Critical
No,,,No,,,No,No,No,Yes,Manual Assignment of Issue to Team,"https://www.notion.so/Manage-SaaS-Issues-abafbb031ee546888dfa89278531a0ee, https://www.notion.so/Manage-Issues-929ba0e6178149ec860260b891ee4022, https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507",https://www.notion.so/Intercom-9479272b733c417a9158c324706e5610,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5",,,,,"Light,Medium,Medium"
No,,,No,,,No,No,Yes,Yes,Manually Pause Bookings for a Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,No,Monitor Amount of Visits per FG,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,No,Monitor Key Issues,https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,No,Monitor Rescheduling of Bookings,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,No,Monitor Revenue,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
